,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,max_speed,average_cadence,average_heartrate,weighted_average_watt,max_watts,commute,trainer,gear_id,sport_type
1575,465784327,Volta Alexandra PR407,2016-01-08T06:51:29Z,Ride,72431.6,8666,8666,156.0,8.358,12.7,81.6,130.9,0,0,False,False,b817224,Ride
1576,467518147,SUP Caioba,2016-01-07T19:37:26Z,WaterSport,1267.5,1556,2054,0.0,0.815,1.9,0.0,0.0,0,0,False,False,,Canoeing
1577,467518137,Back on track,2016-01-07T07:26:16Z,Run,8011.3,2748,2748,36.5,2.915,3.5,0.0,0.0,0,0,False,False,,Run
1578,464191991,Praia,2016-01-06T06:51:13Z,Ride,61464.7,7284,7399,64.0,8.438,14.0,80.8,131.2,0,0,False,False,b817224,Ride
1579,461323149,Quatro Barras,2016-01-02T06:53:08Z,Ride,98189.7,12322,16952,797.2,7.969,22.9,74.4,129.0,0,0,False,False,b817224,Ride
1580,459385303,Pastel Boa Vista,2015-12-30T07:25:51Z,Ride,114547.0,15646,19535,1180.4,7.321,17.1,72.8,121.7,0,0,False,False,b817224,Ride
1581,458042463,Witmarsun under water,2015-12-28T07:28:20Z,Ride,123631.0,15255,18829,1683.9,8.104,19.0,74.4,131.2,0,0,False,False,b817224,Ride
1582,457203022,Pedágio,2015-12-27T06:53:07Z,Ride,72204.0,9519,11623,438.0,7.585,16.6,75.6,115.2,0,0,False,False,b817224,Ride
1583,456593704,Detox,2015-12-26T07:18:13Z,Ride,109747.0,14682,18268,1134.0,7.475,20.5,72.0,128.5,0,0,False,False,b817224,Ride
1584,455523031,Contorno + Pedagio,2015-12-24T07:38:21Z,Ride,84511.7,10127,10966,588.2,8.345,21.2,75.7,139.2,0,0,False,False,b817224,Ride
1585,454946737,Quebrado,2015-12-23T07:48:04Z,Ride,68043.7,8167,9060,556.6,8.332,15.6,75.0,128.6,0,0,False,False,b817224,Ride
1586,454413758,Roseira,2015-12-22T08:00:08Z,Ride,60424.4,6727,7883,363.9,8.982,17.1,78.2,135.8,0,0,False,False,b817224,Ride
1587,452146362,Pedagio,2015-12-18T08:03:44Z,Ride,52604.1,6165,8149,239.0,8.533,12.7,72.4,134.2,0,0,False,False,b817224,Ride
1588,451646167,Café em Balsa Nova,2015-12-17T07:25:41Z,Ride,100105.0,12374,14230,1128.5,8.09,20.7,72.3,135.0,0,0,False,False,b817224,Ride
1589,450676607,Caiobá,2015-12-15T07:08:53Z,Ride,118742.0,12360,13422,408.0,9.607,21.2,79.6,134.6,0,0,False,False,b817224,Ride
1590,449414905,Canelinha,2015-12-13T07:51:28Z,Ride,56427.2,9931,11121,1051.2,5.682,18.6,76.0,138.5,0,0,False,False,b1948518,Ride
1591,448708878,Palmitalzinho,2015-12-12T06:57:20Z,Ride,84020.9,9904,10084,865.0,8.484,16.8,76.7,146.4,0,0,False,False,b817224,Ride
1592,448231823,Rio Pequeno,2015-12-11T07:49:34Z,Ride,54320.2,6403,7926,290.0,8.484,12.7,72.5,122.6,0,0,False,False,b817224,Ride
1593,447147479,Quebrado (pneu novo destruído) ,2015-12-09T07:51:30Z,Ride,67801.0,8151,9301,473.0,8.318,19.8,73.8,132.8,0,0,False,False,b817224,Ride
1594,445945803,Bate Volta PRF,2015-12-07T08:05:06Z,Ride,47364.6,5207,6159,212.0,9.096,14.5,78.9,132.2,0,0,False,False,b817224,Ride
1595,444728586,Café na Dom Pedro (com Renato Rei dos Furos),2015-12-05T07:47:50Z,Ride,91046.9,12258,17723,970.0,7.428,15.3,70.7,122.9,0,0,False,False,b817224,Ride
1596,444099412,Pedagio,2015-12-04T07:57:02Z,Ride,47169.8,5909,6434,209.0,7.983,11.9,69.1,107.8,0,0,False,False,b817224,Ride
1597,443055677,Campo Largo (sujo igual MTB),2015-12-02T07:57:30Z,Ride,56136.7,7173,8115,607.2,7.826,17.0,67.2,109.8,0,0,False,False,b817224,Ride
1598,442052546,Yoga,2015-11-30T07:30:00Z,Yoga,0.0,3600,3600,0,0.0,0.0,0.0,0.0,0,0,False,False,,Yoga
1599,441425412,Colombo,2015-11-29T10:16:00Z,Ride,30378.3,5564,5588,450.0,5.46,17.4,72.8,123.9,0,0,False,False,b1948518,Ride
1600,440781527,Quebado,2015-11-28T07:33:25Z,Ride,92670.1,12343,15227,771.5,7.508,15.4,72.3,0.0,0,0,False,False,b817224,Ride
1601,439577916,7tinho,2015-11-26T07:02:30Z,Run,7003.7,2535,2535,25.0,2.763,3.5,0.0,149.7,0,0,False,False,,Run
1602,439037118,Yoga,2015-11-25T07:33:11Z,Yoga,44.5,3497,3497,0,0.013,0.6,0.0,74.8,0,0,False,True,,Yoga
1603,438432188,7tinho,2015-11-24T07:02:13Z,Run,7033.8,2542,2542,34.1,2.767,3.5,0.0,146.3,0,0,False,False,,Run
1604,438432629,Yoga,2015-11-23T07:10:00Z,Yoga,0.0,3600,3600,0,0.0,0.0,0.0,0.0,0,0,False,False,,Yoga
1605,436508563,Contorno,2015-11-21T07:07:35Z,Ride,68306.3,8598,8909,655.1,7.944,15.4,75.1,0.0,0,0,False,False,b817224,Ride
1606,435969014,Campo Largo,2015-11-20T07:28:57Z,Ride,43061.1,5910,5978,535.0,7.286,20.3,69.3,113.2,0,0,False,False,b817224,Ride
1607,435409260,Cinco pós gripe,2015-11-19T07:07:43Z,Run,4998.5,1881,2217,22.2,2.657,3.1,0.0,0.0,0,0,False,False,,Run
1608,434892861,Pedágio (pós gripe),2015-11-18T07:32:35Z,Ride,46118.4,5764,6773,208.0,8.001,12.5,69.8,114.1,0,0,False,False,b817224,Ride
1609,432503172,"She dances, I ride!",2015-11-14T08:52:14Z,Ride,70574.0,8338,9466,872.0,8.464,22.3,76.5,147.4,0,0,False,False,b817224,Ride
1610,431348759,Rio Pequeno,2015-11-12T07:27:09Z,Ride,54325.0,6128,6578,296.0,8.865,12.9,75.2,138.6,0,0,False,False,b817224,Ride
1611,430750197,Yoga,2015-11-11T07:32:04Z,Yoga,28.2,3475,3475,0,0.008,0.6,0.0,83.2,0,0,False,True,,Yoga
1612,429985406,9vinho,2015-11-10T07:02:40Z,Run,9003.1,3001,3018,51.2,3.0,4.5,0.0,155.9,0,0,False,False,,Run
1613,429456522,Pedágio sem Chuva,2015-11-09T07:31:35Z,Ride,47472.4,5370,6788,205.0,8.84,12.9,77.6,123.7,0,0,False,False,b817224,Ride
1614,427503012,Balsa Nova & Bugre,2015-11-06T07:27:28Z,Ride,101462.0,13103,16093,1116.0,7.743,19.8,72.7,141.5,0,0,False,False,b817224,Ride
1615,426840059,10zinho,2015-11-05T07:05:52Z,Run,10012.7,3314,3344,67.1,3.021,4.1,0.0,164.1,0,0,False,False,,Run
1616,426228516,Yoga,2015-11-04T07:29:25Z,Yoga,87.2,3582,3582,0,0.024,2.8,0.0,95.0,0,0,False,True,,Yoga
1617,425587189,9vinho,2015-11-03T06:59:31Z,Run,8999.4,3102,3232,48.9,2.901,3.7,0.0,155.8,0,0,False,False,,Run
1618,417947471,Trotinho,2015-10-22T07:09:09Z,Run,7008.9,2474,2555,34.1,2.833,3.6,0.0,150.1,0,0,False,False,,Run
1619,417321964,Yoga,2015-10-21T08:29:02Z,Yoga,37.6,3548,3548,0,0.011,1.9,0.0,75.0,0,0,False,True,,Yoga
1620,416736630,Estrada do Bugre,2015-10-20T07:24:47Z,Ride,93635.2,12085,13492,1110.6,7.748,20.7,71.6,129.0,0,0,False,False,b817224,Ride
1621,416045409,Yoga,2015-10-19T08:32:41Z,Yoga,35.9,3434,3434,0,0.01,1.9,0.0,74.3,0,0,False,True,,Yoga
1622,415501727,Campo Magro Single Tracks,2015-10-18T07:43:01Z,Ride,69168.0,12874,15288,1453.2,5.373,17.8,76.1,145.2,0,0,False,False,b1948518,Ride
1623,414069702,Quebrado,2015-10-16T07:20:56Z,Ride,68160.1,7152,7495,609.5,9.53,18.9,80.8,140.3,0,0,False,False,b817224,Ride
1624,412798753,Yoga,2015-10-14T07:26:03Z,Yoga,110.3,2674,2674,0,0.041,1.0,0.0,0.0,0,0,False,True,,Yoga
1625,412243810,Campo Magro ,2015-10-13T07:39:36Z,Ride,55715.4,10220,13113,1027.8,5.452,17.4,73.5,134.9,0,0,False,False,b1948518,Ride
1626,410109112,Pedagio via 116,2015-10-10T07:26:52Z,Ride,88822.2,10671,12297,710.0,8.324,16.1,78.5,140.2,0,0,False,False,b817224,Ride
1627,408764877,Visibilidade Zero depois do pedágio,2015-10-08T07:19:32Z,Ride,67282.0,7686,8139,461.0,8.754,19.0,79.9,141.3,0,0,False,False,b817224,Ride
1628,408058834,Yoga,2015-10-07T07:31:03Z,Yoga,49.6,3461,3461,0,0.014,1.6,0.0,76.2,0,0,False,True,,Yoga
1629,407766785,Fin de journée,2015-10-06T17:37:50Z,Ride,30530.4,5159,5214,492.2,5.918,17.5,77.0,130.6,0,0,False,False,b1948518,Ride
1630,407385278,9vinho,2015-10-06T06:55:21Z,Run,9035.8,3081,3084,46.9,2.933,4.3,0.0,145.5,0,0,False,False,,Run
1631,406788788,Yoga,2015-10-05T07:29:23Z,Yoga,0.0,3500,3500,0,0.0,0.0,0.0,80.9,0,0,False,True,,Yoga
1632,405329489,Alvará Curto,2015-10-03T07:26:38Z,Ride,73082.7,8580,8764,723.7,8.518,20.9,74.6,0.0,0,0,False,False,b817224,Ride
1633,400491578,Pedágio via 116,2015-09-26T06:58:02Z,Ride,100576.0,11998,12745,866.0,8.383,18.0,78.0,138.5,0,0,False,False,b817224,Ride
1634,399799470,Rio Pequeno,2015-09-25T07:27:19Z,Ride,54158.1,5700,6000,283.0,9.501,18.1,80.3,138.1,0,0,False,False,b817224,Ride
1635,399118367,10zinho,2015-09-24T07:09:23Z,Run,10001.3,3412,3601,33.4,2.931,4.0,0.0,152.1,0,0,False,False,,Run
1636,398431662,Yoga,2015-09-23T08:30:33Z,Yoga,6.7,3206,3206,0,0.002,0.1,0.0,83.0,0,0,False,True,,Yoga
1637,397703070,10zinho,2015-09-22T06:58:16Z,Run,10004.1,3217,3217,57.0,3.11,4.3,0.0,160.0,0,0,False,False,,Run
1638,396256875,Giro Pedágio,2015-09-20T08:20:14Z,Ride,44680.6,4955,6430,183.0,9.017,13.9,80.4,0.0,0,0,False,False,b817224,Ride
1639,391374181,Tour du Mont Royal,2015-09-13T08:58:42Z,Run,13113.7,4722,5036,262.4,2.777,4.6,0.0,0.0,0,0,False,False,,Run
1640,386928394,Café na Dom Pedro,2015-09-07T07:50:33Z,Ride,76193.9,8884,12242,678.0,8.577,14.1,76.0,133.4,0,0,False,False,b817224,Ride
1641,386224330,Campo Magro - Almirante - Colombo,2015-09-06T07:03:37Z,Ride,79699.8,13538,15701,1458.2,5.887,19.8,74.6,138.7,0,0,False,False,b1948518,Ride
1642,385397574,Quatro Barras,2015-09-05T08:06:38Z,Ride,70134.9,8070,10794,572.0,8.691,15.7,80.6,139.9,0,0,False,False,b817224,Ride
1643,383928459,9vinho na chuva,2015-09-03T07:00:29Z,Run,9008.0,2983,3048,62.6,3.02,5.0,0.0,154.8,0,0,False,False,,Run
1644,382502712,Campo Magro,2015-09-01T07:47:51Z,Ride,57094.6,10758,15246,1155.7,5.307,15.4,0.0,0.0,0,0,False,False,b1948518,Ride
1645,380922622,Morro da Cruz ,2015-08-30T08:21:59Z,Ride,40183.4,7175,7868,736.5,5.6,15.2,75.3,0.0,0,0,False,False,b1948518,Ride
1646,380161790,Mirante,2015-08-29T07:43:43Z,Ride,106624.0,12803,15943,1172.0,8.328,17.8,75.4,137.4,0,0,False,False,b817224,Ride
1647,377004719,Morning Run,2015-08-25T07:00:37Z,Run,9472.5,3202,3277,60.5,2.958,3.9,0.0,151.9,0,0,False,False,,Run
1648,375703590,Café no Pedagio,2015-08-23T08:44:13Z,Ride,44644.0,4921,6800,175.0,9.072,11.5,79.1,130.9,0,0,False,False,b817224,Ride
1649,374852684,Quebrado,2015-08-22T07:25:12Z,Ride,92968.4,11305,14824,722.0,8.224,20.2,74.0,132.7,0,0,False,False,b817224,Ride
1650,373246083,Morning Run,2015-08-20T06:59:21Z,Run,10017.4,3245,3314,75.2,3.087,4.8,0.0,154.0,0,0,False,False,,Run
1651,371796659,SLP,2015-08-18T07:26:52Z,Ride,81925.7,10748,12342,990.0,7.622,21.6,71.0,122.6,0,0,False,False,b817224,Ride
1652,370259571,Almirante/Colombo,2015-08-16T07:50:53Z,Ride,47292.6,8231,8387,663.0,5.746,17.2,74.8,123.7,0,0,False,False,b1948518,Ride
1653,369512614,Rio Pequeno,2015-08-15T07:45:19Z,Ride,67496.8,7851,11878,459.0,8.597,18.8,78.4,139.4,0,0,False,False,b817224,Ride
1654,368776263,Campo Largo NoStop,2015-08-14T07:24:17Z,Ride,56232.3,6381,6381,635.0,8.812,18.4,79.0,139.3,0,0,False,False,b817224,Ride
1655,366399771,9vinho,2015-08-11T06:59:18Z,Run,8999.9,3141,3144,62.4,2.865,3.7,0.0,151.2,0,0,False,False,,Run
1656,364305436,Acerto de Contas (SS 330),2015-08-08T06:32:38Z,Ride,157360.0,19185,24228,2378.3,8.202,21.7,78.8,146.0,0,0,False,False,b817224,Ride
1657,362567653,Quebrado,2015-08-06T08:40:46Z,Ride,74989.9,8605,12421,511.0,8.715,20.2,77.4,141.1,0,0,False,False,b817224,Ride
1658,360919266,5inho,2015-08-04T07:05:33Z,Run,5063.8,1751,1754,12.3,2.892,3.4,0.0,146.4,0,0,False,False,,Run
1659,358725539,Quebrado,2015-08-01T08:06:29Z,Ride,67725.3,7955,8996,481.0,8.514,16.3,77.6,137.9,0,0,False,False,b817224,Ride
1660,357290175,SLP,2015-07-30T07:38:36Z,Ride,81832.9,10890,12092,1166.7,7.514,20.7,0.0,0.0,0,0,False,False,b817224,Ride
1661,355849202,Giro até o Quebrado,2015-07-28T07:48:02Z,Ride,68167.9,8580,9636,484.0,7.945,14.4,65.8,117.7,0,0,False,False,b817224,Ride
1662,354518468,Campo Magro-Almirante-Colombo,2015-07-26T07:31:27Z,Ride,71386.0,12127,16397,1282.9,5.887,17.4,76.4,144.0,0,0,False,False,b1948518,Ride
1663,353710293,Depois do Quebrado,2015-07-25T07:14:23Z,Ride,75792.6,8764,12012,604.0,8.648,16.9,78.9,141.0,0,0,False,False,b817224,Ride
1664,352311216,Pedagio com chuva + Roseira,2015-07-23T07:30:25Z,Ride,57045.2,6284,6672,340.0,9.078,17.0,79.4,142.3,0,0,False,False,b817224,Ride
1665,350142031,Campo Largo,2015-07-20T08:05:44Z,Ride,57949.6,7200,7956,640.0,8.049,18.7,70.7,125.9,0,0,False,False,b817224,Ride
1666,346395154,Corridinha até o Castelo,2015-07-15T07:21:10Z,Run,9545.3,3202,3502,24.7,2.981,4.6,0.0,0.0,0,0,False,False,,Run
1667,342351797,Vento do Caralho,2015-07-09T08:24:10Z,Ride,56974.6,7654,8584,635.6,7.444,20.0,63.4,129.8,0,0,False,False,b817224,Ride
1668,338863167,Pedagio (parte II),2015-07-04T09:05:56Z,Ride,17319.2,1881,3157,83.0,9.207,12.9,85.6,163.7,0,0,False,False,b817224,Ride
1669,338863160,Pedagio (parte I),2015-07-04T07:42:29Z,Ride,24589.7,2463,4796,103.0,9.984,14.9,87.1,157.0,0,0,False,False,b817224,Ride
1670,337494793,10zinho,2015-07-02T07:16:37Z,Run,10007.3,3245,3284,79.6,3.084,4.3,0.0,151.6,0,0,False,False,,Run
1671,336050731,9vinho,2015-06-30T07:08:54Z,Run,9008.9,2977,3132,52.7,3.026,3.9,0.0,149.3,0,0,False,False,,Run
1672,334736424,Giro de leve,2015-06-28T08:06:29Z,Ride,54118.7,6468,6987,288.0,8.367,12.9,80.9,133.6,0,0,False,False,b817224,Ride
1673,334078531,Balsa Nova (SS 151),2015-06-27T07:26:02Z,Ride,91726.6,12287,15238,1115.0,7.465,17.4,71.3,134.8,0,0,False,False,b817224,Ride
1674,333335691,10zinho,2015-06-26T07:48:13Z,Run,10004.7,3188,3401,78.2,3.138,4.4,0.0,152.2,0,0,False,False,,Run
1675,331306138,Pedagio SLP,2015-06-23T07:55:46Z,Ride,81658.5,10323,13641,1146.2,7.91,20.6,69.4,0.0,0,0,False,False,b817224,Ride
1676,330024734,Campo Magro - Almirante - Colombo,2015-06-21T08:05:05Z,Ride,64816.3,11436,12795,1182.8,5.668,18.4,77.5,0.0,0,0,False,False,b1948518,Ride
1677,329266428,Two weeks later...,2015-06-20T07:31:06Z,Ride,57829.5,6732,9821,350.0,8.59,17.0,77.2,147.2,0,0,False,False,b817224,Ride
1678,319519989,Quebrado (SS 69),2015-06-06T08:06:32Z,Ride,68128.8,7540,8078,475.0,9.036,15.7,76.9,128.6,0,0,False,False,b817224,Ride
1679,318157937,Café em //// (SS 135),2015-06-04T08:10:37Z,Ride,87154.7,10231,13074,645.7,8.519,15.8,77.7,138.2,0,0,False,False,b817224,Ride
1680,316665952,10zinho,2015-06-02T07:03:54Z,Run,10594.8,3464,3548,66.8,3.059,3.9,0.0,147.8,0,0,False,False,,Run
1681,315554079,Balsa Nova (SS 140),2015-05-31T07:06:19Z,Ride,105848.0,13750,17594,1279.5,7.698,18.7,73.4,130.2,0,0,False,False,b817224,Ride
1682,313444755,10zinho,2015-05-28T07:06:13Z,Run,10004.9,3141,3244,52.9,3.185,4.0,0.0,0.0,0,0,False,False,,Run
1683,312082466,9vinho,2015-05-26T06:59:24Z,Run,9002.2,2927,2927,63.2,3.076,3.9,0.0,0.0,0,0,False,False,,Run
1684,310779913,Queimando o Alcool (SS 107),2015-05-24T07:41:17Z,Ride,57663.1,6268,8722,342.3,9.2,13.7,82.0,144.0,0,0,False,False,b817224,Ride
1685,310040662,Rio Pequeno + Cerveja (SS 54),2015-05-23T07:38:28Z,Ride,55643.0,6850,10480,327.0,8.123,13.6,71.1,123.6,0,0,False,False,b817224,Ride
1686,309450943,Balsa Nova (SS 117),2015-05-22T07:22:37Z,Ride,92120.3,11762,11982,1100.2,7.832,17.1,74.9,130.1,0,0,False,False,b817224,Ride
1687,308739757,9vinho,2015-05-21T06:54:22Z,Run,9015.5,3053,3194,55.8,2.953,4.1,0.0,149.2,0,0,False,False,,Run
1688,307528957,É o que tem pra hoje ,2015-05-19T07:05:10Z,Run,5006.8,1722,1760,23.3,2.908,3.5,0.0,140.1,0,0,False,False,,Run
1689,305904551,"Saraiva, Brugre, Rio Natal (SS 314)",2015-05-16T08:19:15Z,Ride,93023.3,21048,30371,2901.3,4.42,17.1,73.9,141.4,0,0,False,False,b1948518,Ride
1690,304611984,Giro de Quinta,2015-05-14T13:56:44Z,Ride,61379.8,7593,7734,752.3,8.084,18.9,76.0,142.7,0,0,False,False,b817224,Ride
1691,300446724,Ouro Fino (SS 94),2015-05-08T07:22:12Z,Ride,80212.6,11012,11678,978.9,7.284,18.1,67.3,124.9,0,0,False,False,b817224,Ride
1692,299746971,7inho,2015-05-07T07:03:28Z,Run,7008.7,2368,2529,34.6,2.96,3.8,0.0,142.8,0,0,False,False,,Run
1693,298544148,10zinho,2015-05-05T06:57:52Z,Run,10013.6,3258,3324,68.9,3.074,4.0,0.0,151.2,0,0,False,False,,Run
1694,297271441,Tamandaré-Colombo (SS 58),2015-05-03T08:20:41Z,Ride,46050.6,8040,8190,722.3,5.728,17.9,75.1,120.0,0,0,False,False,b1948518,Ride
1695,296272444,Bela Vista (SS 218),2015-05-01T07:43:35Z,Ride,96490.7,11067,14363,1550.7,8.719,22.9,82.3,146.4,0,0,False,False,b817224,Ride
1696,294843556,Granfondo 04  (SS 178),2015-04-29T06:56:03Z,Ride,139208.0,17923,19600,1367.1,7.767,21.2,73.4,127.6,0,0,False,False,b817224,Ride
1697,292925889,Morro da Cruz (SS 72),2015-04-26T08:00:17Z,Ride,40016.5,7262,8646,750.9,5.51,15.3,77.0,126.2,0,0,False,False,b1948518,Ride
1698,292212915,Quebrado (SS 157),2015-04-25T06:58:47Z,Ride,92886.3,10360,13647,818.3,8.966,17.2,81.9,137.8,0,0,False,False,b817224,Ride
1699,291635378,Campo Magro (with pink girls),2015-04-24T07:35:29Z,Ride,35352.7,7567,8211,562.1,4.672,14.2,63.0,107.6,0,0,False,False,b1948518,Ride
1700,290969389,Na garoa,2015-04-23T07:00:38Z,Run,8510.6,2886,2943,52.5,2.949,3.9,0.0,144.5,0,0,False,False,,Run
1701,289773214,Batismo 29 (SS 177),2015-04-21T07:27:48Z,Ride,58127.1,12152,14880,1037.5,4.783,15.8,77.0,139.8,0,0,False,False,b1948518,Ride
1702,288433485,Rio pequeno com chuva,2015-04-19T07:26:01Z,Ride,78573.1,9630,10199,561.4,8.159,16.4,80.1,134.3,0,0,False,False,b817224,Ride
1703,288012059,Teste 29',2015-04-18T16:09:21Z,Ride,27577.2,4990,6300,497.1,5.526,15.7,78.3,141.8,0,0,False,False,b1948518,Ride
1704,286450376,10zinho,2015-04-16T07:04:02Z,Run,10011.1,3282,3282,78.9,3.05,4.1,0.0,150.8,0,0,False,False,,Run
1705,285133596,Pre writing,2015-04-14T07:01:08Z,Run,7998.5,2649,2674,26.5,3.019,4.2,0.0,144.6,0,0,False,False,,Run
1706,284002732,Homebrew,2015-04-12T07:24:49Z,Ride,69622.5,8803,13777,359.0,7.909,20.6,75.2,121.4,0,0,False,False,b817224,Ride
1707,283236478,Fog (SS 88),2015-04-11T07:27:03Z,Ride,87482.4,10928,12706,697.7,8.005,16.8,75.1,122.5,0,0,False,False,b817224,Ride
1708,282233002,Calor infernal continua,2015-04-09T06:30:00Z,Run,7000.0,2400,2400,0,2.917,0.0,0.0,0.0,0,0,False,False,,Run
1709,280611629,Calor infernal lá fora,2015-04-06T19:30:00Z,Run,10000.0,3300,3300,0,3.03,0.0,0.0,0.0,0,0,False,False,,Run
1710,285163943,"04/05/2015 Recife, Pernambuco, Brazil",2015-04-05T06:43:52Z,Run,6512.0,2708,2970,22.1,2.405,4.0,0.0,0.0,0,0,False,False,,Run
1711,279529303,Flat,2015-04-05T06:43:44Z,Run,6959.6,2460,2619,11.2,2.829,6.3,0.0,0.0,0,0,False,False,,Run
1712,277998893,Quinta Santa (SS 117),2015-04-02T07:39:20Z,Ride,106684.0,13669,18157,1029.0,7.805,17.7,71.4,120.8,0,0,False,False,b817224,Ride
1713,277410241,Rio Pequeno,2015-04-01T07:27:42Z,Ride,53954.7,6099,8288,226.0,8.846,13.4,78.1,0.0,0,0,False,False,b817224,Ride
1714,276846237,Azul,2015-03-31T06:58:25Z,Run,10016.1,3241,3278,69.0,3.09,4.2,0.0,152.5,0,0,False,False,,Run
1715,275328115,T (SS 217),2015-03-28T07:01:17Z,Ride,118000.0,13958,17379,747.0,8.454,21.5,76.3,141.4,0,0,False,False,b817224,Ride
1716,274764297,Chuva e Sol,2015-03-27T06:54:26Z,Run,9177.9,3028,3060,48.8,3.031,3.7,0.0,155.7,0,0,False,False,,Run
1717,274318968,Bate volta Pedágio (SS 72),2015-03-26T07:23:13Z,Ride,44561.3,4747,5414,133.0,9.387,12.7,78.8,140.8,0,0,False,False,b817224,Ride
1718,273325410,Little River ,2015-03-24T07:28:24Z,Ride,54303.4,6146,7294,219.0,8.836,12.9,74.8,119.5,0,0,False,False,b817224,Ride
1719,271762933,On time (SS 219),2015-03-21T06:50:11Z,Ride,131283.0,17115,22008,1422.1,7.671,18.0,75.8,135.0,0,0,False,False,b817224,Ride
1720,271148984,Giro de Sexta,2015-03-20T07:14:23Z,Ride,49479.5,6710,6750,589.4,7.374,18.0,63.6,115.2,0,0,False,False,b817224,Ride
1721,270632978,"03/19/2015 Curitiba, Paraná, Brazil",2015-03-19T06:58:33Z,Run,10658.3,3441,3472,64.7,3.097,4.8,0.0,153.2,0,0,False,False,,Run
1722,269553974,10zinho,2015-03-17T06:56:56Z,Run,10012.0,3285,3363,64.8,3.048,3.9,0.0,146.6,0,0,False,False,,Run
1723,267991115,CWB-SLP-CWB (SS 122),2015-03-14T07:05:38Z,Ride,82250.9,10614,14323,1151.7,7.749,20.6,73.6,130.4,0,0,False,False,b817224,Ride
1724,267433622,Giro de sexta (SS 66),2015-03-13T07:26:47Z,Ride,41502.7,5510,6215,546.1,7.532,20.0,63.2,112.7,0,0,False,False,b817224,Ride
1725,266920753,Little mouse (SS 70),2015-03-12T07:07:21Z,Run,10013.6,3207,3257,122.5,3.122,4.0,0.0,155.9,0,0,False,False,,Run
1726,265884192,Flat rate,2015-03-10T07:08:40Z,Run,7020.5,2369,2396,26.0,2.963,4.1,0.0,147.0,0,0,False,False,,Run
1727,264487169,Subida pra caralho! (SS 313),2015-03-07T08:11:53Z,Ride,96422.1,21074,29441,2745.4,4.575,18.1,72.4,138.9,0,0,False,False,b626485,Ride
1728,263715570,Under rain (SS 69),2015-03-06T07:00:09Z,Run,10039.2,3421,3477,64.8,2.935,4.0,0.0,0.0,0,0,False,False,,Run
1729,263294301,Pedágio (SS 63),2015-03-05T07:29:48Z,Ride,47397.9,5330,6597,149.0,8.893,16.6,78.7,135.2,0,0,False,False,b817224,Ride
1730,262345381,9vinho,2015-03-03T07:05:31Z,Run,9002.0,3085,3093,48.7,2.918,4.3,0.0,146.7,0,0,False,False,,Run
1731,261518693,Igual a ontem (SS 117),2015-03-01T07:11:44Z,Ride,84003.7,10989,14825,519.0,7.644,18.7,71.0,129.7,0,0,False,False,b817224,Ride
1732,260964574,Pedágio + Roseira (SS 153),2015-02-28T06:53:11Z,Ride,82133.9,10340,14762,558.5,7.943,14.4,74.5,135.8,0,0,False,False,b817224,Ride
1733,259619967,Calor 2 x 0 Eu,2015-02-25T06:45:57Z,Run,7180.8,2408,2818,10.9,2.982,5.0,0.0,0.0,0,0,False,False,,Run
1734,258792326,Nível 0,2015-02-23T06:08:53Z,Run,7049.8,2369,2528,10.1,2.976,4.9,0.0,0.0,0,0,False,False,,Run
1735,257830154,RP+R (SS 156),2015-02-21T06:53:52Z,Ride,92146.7,11557,14938,729.3,7.973,18.8,75.6,134.7,0,0,False,False,b817224,Ride
1736,257390110,10zinho,2015-02-20T06:59:05Z,Run,10251.5,3555,3589,63.3,2.884,3.8,0.0,149.3,0,0,False,False,,Run
1737,257034971,quick one,2015-02-19T07:32:02Z,Ride,44722.0,4860,5544,125.0,9.202,13.6,79.7,135.7,0,0,False,False,b817224,Ride
1738,256128170,Fim de festa,2015-02-17T08:11:13Z,Ride,47265.4,5234,6393,150.0,9.03,12.8,82.0,140.2,0,0,False,False,b817224,Ride
1739,256131786,A little better,2015-02-16T09:02:29Z,Run,8007.2,2780,2780,93.3,2.88,4.2,0.0,153.0,0,0,False,False,,Run
1740,254238010,Ordenando Ideias,2015-02-13T07:00:49Z,Run,9040.2,3119,3166,48.2,2.898,3.4,0.0,161.4,0,0,False,False,,Run
1741,253855698,Pedagio,2015-02-12T07:32:26Z,Ride,44767.4,5158,6124,128.0,8.679,12.0,77.3,0.0,0,0,False,False,b817224,Ride
1742,253402126,Caramujo+ (SS 79),2015-02-10T07:01:31Z,Run,7002.8,2440,2565,25.7,2.87,3.5,0.0,151.7,0,0,False,False,,Run
1743,251657355,Cimento+Wit (SS 354),2015-02-07T07:26:38Z,Ride,107804.0,15903,18929,2263.7,6.779,17.9,73.8,152.6,0,0,False,False,b817224,Ride
1744,250698983,Caramujo,2015-02-05T09:53:08Z,Run,7485.5,2685,2763,93.2,2.788,3.4,0.0,0.0,0,0,False,False,,Run
1745,249832492,Little River ,2015-02-03T08:09:48Z,Ride,54209.2,6508,7183,220.0,8.33,13.0,73.5,125.4,0,0,False,False,b817224,Ride
1746,249011163,Late Ride,2015-02-01T08:54:36Z,Ride,31157.5,5352,6783,431.0,5.822,17.6,78.5,149.4,0,0,False,False,b626485,Ride
